jk,wjk
9, 0.523740
10, 2.333829
11, 0.439943
12, 3.265345
13, -3.502914
14, 0.352855
15, -1.801796
1, 0.516625
2, -1.522108
3, 2.987886
4, -2.672345
5, -0.645552
6, -0.487552
7, -1.165244
8, 0.378008
9, 0.523740
10, 2.333829
11, 0.441726
12, 3.264372
13, -3.502911
14, 0.367258
15, -1.809657
1, 0.515097
2, -1.519032
3, 2.988857
4, -2.673817
5, -0.642588
6, -0.486616
7, -1.166125
8, 0.379782
9, 0.524300
10, 2.332986
11, 0.443425
12, 3.264908
13, -3.504071
14, 0.369593
15, -1.808919
1, 0.519015
2, -1.516294
3, 2.988857
4, -2.673816
5, -0.642588
6, -0.486616
7, -1.161778
8, 0.382820
9, 0.524299
10, 2.336617
11, 0.445962
12, 3.264907
13, -3.504064
14, 0.369598
15, -1.808919
1, 0.519016
2, -1.515440
3, 2.988419
4, -2.673814
5, -0.635480
6, -0.490256
7, -1.161778
8, 0.382820
9, 0.524299
10, 2.336617
11, 0.446314
12, 3.264727
13, -3.504062
14, 0.376678
15, -1.812544
1, 0.519000
2, -1.526647
3, 2.999365
4, -2.673852
5, -0.663574
6, -0.462818
7, -1.161781
8, 0.380776
9, 0.526295
10, 2.336601
11, 0.434529
12, 3.276237
13, -3.504098
14, 0.350150
15, -1.786637
1, 0.521488
2, -1.528655
3, 2.999365
4, -2.673849
5, -0.663577
6, -0.462818
7, -1.158789
8, 0.378361
9, 0.526295
10, 2.339281
11, 0.432366
12, 3.276237
13, -3.504086
14, 0.350140
15, -1.786637
1, 0.521488
2, -1.527838
3, 2.998939
4, -2.673847
5, -0.655322
6, -0.467115
7, -1.158789
8, 0.378361
9, 0.526295
10, 2.339281
11, 0.433002
12, 3.275905
13, -3.504084
14, 0.358388
15, -1.790930
1, 0.504710
2, -1.525468
3, 2.999018
4, -2.680155
5, -0.654431
6, -0.467085
7, -1.184123
8, 0.381939
9, 0.526414
10, 2.320082
11, 0.435714
12, 3.275995
13, -3.512761
14, 0.359614
15, -1.790889
1, 0.509174
2, -1.525902
3, 2.999017
4, -2.680151
5, -0.654432
6, -0.467085
7, -1.178876
8, 0.381429
9, 0.526413
10, 2.324570
11, 0.435277
12, 3.275995
13, -3.512747
14, 0.359612
15, -1.790889
1, 0.509174
2, -1.525329
3, 2.998711
4, -2.680149
5, -0.648586
6, -0.470205
7, -1.178876
8, 0.381429
9, 0.526413
10, 2.324570
11, 0.435513
12, 3.275869
13, -3.512745
14, 0.365454
15, -1.794007
1, 0.508830
2, -1.524879
3, 3.000280
4, -2.680580
5, -0.648023
6, -0.468240
7, -1.179034
8, 0.381635
9, 0.527134
10, 2.324352
11, 0.435798
12, 3.276861
13, -3.513114
14, 0.365937
15, -1.792323
1, 0.511274
2, -1.524533
3, 3.000280
4, -2.680579
5, -0.648022
6, -0.468240
7, -1.176231
8, 0.382033
9, 0.527134
10, 2.326902
11, 0.436159
12, 3.276861
13, -3.513111
14, 0.365937
15, -1.792323
1, 0.511274
2, -1.522168
3, 2.998631
4, -2.680574
5, -0.630814
6, -0.480239
7, -1.176231
8, 0.382034
9, 0.527133
10, 2.326903
11, 0.439473
12, 3.274549
13, -3.513106
14, 0.383131
15, -1.804313
1, 0.505465
2, -1.516483
3, 2.999435
4, -2.683325
5, -0.628123
6, -0.479858
7, -1.179944
8, 0.385668
9, 0.527647
10, 2.324260
11, 0.442059
12, 3.274915
13, -3.516590
14, 0.386540
15, -1.803830
1, 0.508839
2, -1.517932
3, 2.999434
4, -2.683322
5, -0.628124
6, -0.479858
7, -1.176011
8, 0.383979
9, 0.527646
10, 2.327747
11, 0.440562
12, 3.274915
13, -3.516579
14, 0.386535
15, -1.803830
1, 0.508839
2, -1.516583
3, 2.998578
4, -2.683319
5, -0.618093
6, -0.486228
7, -1.176011
8, 0.383980
9, 0.527646
10, 2.327747
11, 0.441724
12, 3.274177
13, -3.516576
14, 0.396549
15, -1.810188
1, 0.483599
2, -1.516301
3, 2.998632
4, -2.691972
5, -0.617996
6, -0.486210
7, -1.215576
8, 0.384422
9, 0.527730
10, 2.296373
11, 0.442075
12, 3.274243
13, -3.527494
14, 0.396671
15, -1.810165
1, 0.488788
2, -1.517151
3, 2.998631
4, -2.691967
5, -0.617997
6, -0.486210
7, -1.209611
8, 0.383445
9, 0.527729
10, 2.301656
11, 0.441210
12, 3.274243
13, -3.527454
14, 0.396665
15, -1.810165
1, 0.488788
2, -1.516869
3, 2.998331
4, -2.691965
5, -0.615303
6, -0.489079
7, -1.209611
8, 0.383445
9, 0.527729
10, 2.301656
11, 0.441362
12, 3.274081
13, -3.527453
14, 0.399353
15, -1.813029
1, 0.476230
2, -1.509568
3, 2.998645
4, -2.695754
5, -0.613100
6, -0.488984
7, -1.222918
8, 0.391182
9, 0.528062
10, 2.294288
11, 0.445646
12, 3.274265
13, -3.532466
14, 0.402267
15, -1.812903
1, 0.479790
2, -1.509873
3, 2.998644
4, -2.695753
5, -0.613100
6, -0.488984
7, -1.218967
8, 0.390843
9, 0.528062
10, 2.297987
11, 0.445329
12, 3.274265
13, -3.532458
14, 0.402267
15, -1.812903
1, 0.479790
2, -1.509026
3, 2.997947
4, -2.695750
5, -0.606172
6, -0.494694
7, -1.218967
8, 0.390844
9, 0.528061
10, 2.297988
11, 0.446239
12, 3.273514
13, -3.532455
14, 0.409179
15, -1.818600
1, 0.477186
2, -1.506524
3, 2.998197
4, -2.697485
5, -0.604505
6, -0.494528
7, -1.221775
8, 0.393541
9, 0.528331
10, 2.295861
11, 0.448282
12, 3.273719
13, -3.534150
14, 0.410807
15, -1.818437
1, 0.481115
2, -1.509122
3, 2.998196
4, -2.697482
5, -0.604507
6, -0.494528
7, -1.217281
8, 0.390569
9, 0.528331
10, 2.300034
11, 0.445522
12, 3.273718
13, -3.534137
14, 0.410798
15, -1.818437
1, 0.481115
2, -1.509326
3, 2.998067
4, -2.697480
5, -0.607586
6, -0.496489
7, -1.217281
8, 0.390569
9, 0.528331
10, 2.300034
11, 0.445233
12, 3.273534
13, -3.534135
14, 0.407721
15, -1.820398
1, 0.469353
2, -1.506559
3, 2.998204
4, -2.701268
5, -0.606695
6, -0.496445
7, -1.232931
8, 0.394250
9, 0.528513
10, 2.289506
11, 0.447709
12, 3.273657
13, -3.539727
14, 0.409036
15, -1.820333
1, 0.472837
2, -1.508287
3, 2.998203
4, -2.701266
5, -0.606696
6, -0.496445
7, -1.229027
8, 0.392315
9, 0.528512
10, 2.293236
11, 0.445861
12, 3.273656
13, -3.539721
14, 0.409033
15, -1.820333
1, 0.472837
2, -1.507739
3, 2.997552
4, -2.701262
5, -0.601212
6, -0.502963
7, -1.229027
8, 0.392315
9, 0.528512
10, 2.293237
11, 0.446930
12, 3.272386
13, -3.539717
14, 0.414511
15, -1.826844
1, 0.459354
2, -1.502147
3, 2.997773
4, -2.704891
5, -0.599707
6, -0.502904
7, -1.245095
8, 0.398979
9, 0.528775
10, 2.283988
11, 0.450766
12, 3.272537
13, -3.544958
14, 0.416684
15, -1.826758
1, 0.466452
2, -1.504844
3, 2.997772
4, -2.704885
5, -0.599710
6, -0.502904
7, -1.236984
8, 0.395896
9, 0.528775
10, 2.291105
11, 0.448060
12, 3.272536
13, -3.544936
14, 0.416676
15, -1.826758
1, 0.466452
2, -1.504956
3, 2.997563
4, -2.704883
5, -0.600905
6, -0.505149
7, -1.236984
8, 0.395896
9, 0.528775
10, 2.291105
11, 0.447974
12, 3.272374
13, -3.544935
14, 0.415482
15, -1.829002
1, 0.466078
2, -1.504930
3, 2.998352
4, -2.705327
5, -0.600875
6, -0.504214
7, -1.237250
8, 0.395914
9, 0.529335
10, 2.290821
11, 0.447993
12, 3.272973
13, -3.545278
14, 0.415505
15, -1.828278
1, 0.472573
2, -1.508078
3, 2.998352
4, -2.705318
5, -0.600879
6, -0.504214
7, -1.229735
8, 0.392272
9, 0.529334
10, 2.297475
11, 0.444768
12, 3.272973
13, -3.545230
14, 0.415482
15, -1.828278
1, 0.472573
2, -1.508022
3, 2.998024
4, -2.705315
5, -0.600222
6, -0.508042
7, -1.229735
8, 0.392272
9, 0.529334
10, 2.297475
11, 0.444870
12, 3.272381
13, -3.545228
14, 0.416138
15, -1.832102
1, 0.453378
2, -1.506328
3, 2.998104
4, -2.711384
5, -0.599686
6, -0.508017
7, -1.258143
8, 0.394780
9, 0.529452
10, 2.277332
11, 0.446648
12, 3.272465
13, -3.552500
14, 0.416780
15, -1.832071
1, 0.458887
2, -1.507272
3, 2.998103
4, -2.711382
5, -0.599687
6, -0.508017
7, -1.252012
8, 0.393729
9, 0.529451
10, 2.283001
11, 0.445676
12, 3.272464
13, -3.552492
14, 0.416779
15, -1.832071
1, 0.458888
2, -1.507216
3, 2.997763
4, -2.711379
5, -0.599045
6, -0.511946
7, -1.252012
8, 0.393729
9, 0.529451
10, 2.283002
11, 0.445778
12, 3.271841
13, -3.552489
14, 0.417420
15, -1.835999
1, 0.457999
2, -1.506281
3, 2.998706
4, -2.712192
5, -0.598189
6, -0.511083
7, -1.252568
8, 0.394314
9, 0.530042
10, 2.282470
11, 0.446338
12, 3.272406
13, -3.553197
14, 0.418165
15, -1.835247
1, 0.462645
2, -1.504717
3, 2.998706
4, -2.712192
5, -0.598189
6, -0.511083
7, -1.247590
8, 0.395991
9, 0.530042
10, 2.287115
11, 0.447903
12, 3.272406
13, -3.553195
14, 0.418166
15, -1.835247
1, 0.462646
2, -1.504528
3, 2.998240
4, -2.712188
5, -0.595919
6, -0.516689
7, -1.247590
8, 0.395991
9, 0.530041
10, 2.287116
11, 0.448394
12, 3.271192
13, -3.553191
14, 0.420434
15, -1.840850
1, 0.462634
2, -1.512423
3, 3.001812
4, -2.712213
5, -0.613378
6, -0.508791
7, -1.247597
8, 0.391657
9, 0.532002
10, 2.287100
11, 0.437405
12, 3.276163
13, -3.553215
14, 0.404337
15, -1.833567
1, 0.467991
2, -1.513329
3, 3.001811
4, -2.712210
5, -0.613379
6, -0.508791
7, -1.241531
8, 0.390631
9, 0.532002
10, 2.292651
11, 0.436466
12, 3.276163
13, -3.553188
14, 0.404333
15, -1.833567
1, 0.467991
2, -1.513093
3, 3.001519
4, -2.712209
5, -0.611314
6, -0.511342
7, -1.241531
8, 0.390631
9, 0.532002
10, 2.292651
11, 0.436558
12, 3.276049
13, -3.553187
14, 0.406393
15, -1.836113
1, 0.467896
2, -1.516661
3, 3.003265
4, -2.712321
5, -0.615503
6, -0.509293
7, -1.241584
8, 0.388624
9, 0.532983
10, 2.292569
11, 0.433522
12, 3.277534
13, -3.553316
14, 0.401563
15, -1.833750
1, 0.471687
2, -1.516640
3, 3.003264
4, -2.712319
5, -0.615503
6, -0.509293
7, -1.237331
8, 0.388648
9, 0.532983
10, 2.296585
11, 0.433544
12, 3.277534
13, -3.553309
14, 0.401563
15, -1.833750
1, 0.471687
2, -1.515880
3, 3.002671
4, -2.712317
5, -0.609491
6, -0.513986
7, -1.237331
8, 0.388648
9, 0.532983
10, 2.296585
11, 0.434200
12, 3.277022
13, -3.553306
14, 0.407566
15, -1.838436
1, 0.471519
2, -1.517138
3, 3.003614
4, -2.712519
5, -0.611004
6, -0.512852
7, -1.237446
8, 0.387790
9, 0.533625
10, 2.296442
11, 0.433124
12, 3.277828
13, -3.553500
14, 0.406119
15, -1.837352
1, 0.476539
2, -1.513425
3, 3.003613
4, -2.712518
5, -0.611004
6, -0.512852
7, -1.232051
8, 0.391780
9, 0.533625
10, 2.301255
11, 0.436684
12, 3.277828
13, -3.553497
14, 0.406121
15, -1.837352
1, 0.476540
2, -1.512696
3, 3.002906
4, -2.712515
5, -0.604582
6, -0.519080
7, -1.232051
8, 0.391781
9, 0.533624
10, 2.301256
11, 0.437815
12, 3.276730
13, -3.553494
14, 0.412531
15, -1.843568
1, 0.476533
2, -1.516249
3, 3.003331
4, -2.712525
5, -0.610169
6, -0.518411
7, -1.232058
8, 0.387978
9, 0.534080
10, 2.301247
11, 0.432762
12, 3.277336
13, -3.553503
14, 0.407150
15, -1.842923
1, 0.479674
2, -1.515255
3, 3.003331
4, -2.712523
5, -0.610168
6, -0.518411
7, -1.228579
8, 0.389079
9, 0.534079
10, 2.304528
11, 0.433800
12, 3.277335
13, -3.553499
14, 0.407151
15, -1.842923
1, 0.479674
2, -1.515535
3, 3.003246
4, -2.712522
5, -0.613825
6, -0.519523
7, -1.228579
8, 0.389079
9, 0.534079
10, 2.304528
11, 0.433730
12, 3.277314
13, -3.553497
14, 0.403499
15, -1.844035
1, 0.479668
2, -1.518771
3, 3.003506
4, -2.712530
5, -0.618170
6, -0.519174
7, -1.228586
8, 0.385346
9, 0.534379
10, 2.304519
11, 0.429167
12, 3.277681
13, -3.553506
14, 0.398815
15, -1.843658
1, 0.482146
2, -1.514691
3, 3.003506
4, -2.712530
5, -0.618170
6, -0.519174
7, -1.225956
8, 0.389676
9, 0.534379
10, 2.307022
11, 0.433287
12, 3.277681
13, -3.553505
14, 0.398816
15, -1.843658
1, 0.482146
2, -1.514940
3, 3.003430
4, -2.712529
5, -0.621838
6, -0.520286
7, -1.225956
8, 0.389676
9, 0.534379
10, 2.307022
11, 0.433180
12, 3.277648
13, -3.553504
14, 0.395150
15, -1.844769
1, 0.473980
2, -1.513355
3, 3.003523
4, -2.716331
5, -0.621100
6, -0.520243
7, -1.237706
8, 0.391957
9, 0.534513
10, 2.298276
11, 0.434878
12, 3.277748
13, -3.557866
14, 0.395997
15, -1.844720
1, 0.481485
2, -1.510484
3, 3.003522
4, -2.716329
5, -0.621100
6, -0.520243
7, -1.229482
8, 0.395102
9, 0.534512
10, 2.305130
11, 0.437499
12, 3.277747
13, -3.557856
14, 0.396001
15, -1.844720
1, 0.481486
2, -1.510346
3, 3.003252
4, -2.716327
5, -0.619615
6, -0.523153
7, -1.229482
8, 0.395102
9, 0.534512
10, 2.305130
11, 0.437652
12, 3.277447
13, -3.557854
14, 0.397482
15, -1.847624
1, 0.481212
2, -1.514144
3, 3.008068
4, -2.716691
5, -0.624667
6, -0.516747
7, -1.229563
8, 0.393982
9, 0.535933
10, 2.305001
11, 0.435866
12, 3.279712
13, -3.558156
14, 0.393286
15, -1.842303
1, 0.483491
2, -1.515399
3, 3.008068
4, -2.716689
5, -0.624668
6, -0.516747
7, -1.226989
8, 0.392565
9, 0.535932
10, 2.307514
11, 0.434482
12, 3.279712
13, -3.558150
14, 0.393283
15, -1.842303
1, 0.483491
2, -1.515224
3, 3.007851
4, -2.716688
5, -0.623044
6, -0.518752
7, -1.226989
8, 0.392565
9, 0.535932
10, 2.307514
11, 0.434519
12, 3.279666
13, -3.558149
14, 0.394903
15, -1.844305
1, 0.475557
2, -1.515053
3, 3.007923
4, -2.720531
5, -0.622961
6, -0.518717
7, -1.238918
8, 0.392822
9, 0.536041
10, 2.298180
11, 0.434720
12, 3.279751
13, -3.562642
14, 0.395000
15, -1.844264
1, 0.478765
2, -1.512973
3, 3.007923
4, -2.720531
5, -0.622961
6, -0.518717
7, -1.235441
8, 0.395076
9, 0.536041
10, 2.301464
11, 0.436849
12, 3.279751
13, -3.562639
14, 0.395002
15, -1.844264
1, 0.478765
2, -1.513028
3, 3.007753
4, -2.720529
5, -0.623672
6, -0.520915
7, -1.235441
8, 0.395076
9, 0.536041
10, 2.301464
11, 0.436784
12, 3.279550
13, -3.562638
14, 0.394292
15, -1.846460
1, 0.478753
2, -1.527985
3, 3.023173
4, -2.720560
5, -0.661617
6, -0.481797
7, -1.235443
8, 0.393270
9, 0.537902
10, 2.301455
11, 0.424991
12, 3.291708
13, -3.562667
14, 0.359126
15, -1.810207
1, 0.484842
2, -1.526153
3, 3.023173
4, -2.720559
5, -0.661616
6, -0.481797
7, -1.228555
8, 0.395343
9, 0.537902
10, 2.307401
11, 0.426780
12, 3.291707
13, -3.562659
14, 0.359128
15, -1.810207
1, 0.484842
2, -1.525359
3, 3.022800
4, -2.720557
5, -0.654472
6, -0.485150
7, -1.228555
8, 0.395343
9, 0.537902
10, 2.307401
11, 0.427038
12, 3.291586
13, -3.562657
14, 0.366267
15, -1.813558
1, 0.484753
2, -1.525687
3, 3.022985
4, -2.720649
5, -0.654812
6, -0.484958
7, -1.228643
8, 0.395019
9, 0.538084
10, 2.307300
11, 0.426668
12, 3.291795
13, -3.562770
14, 0.365854
15, -1.813325
1, 0.488196
2, -1.526177
3, 3.022984
4, -2.720648
5, -0.654812
6, -0.484958
7, -1.224682
8, 0.394455
9, 0.538083
10, 2.310988
11, 0.426142
12, 3.291794
13, -3.562756
14, 0.365852
15, -1.813325
1, 0.488196
2, -1.525456
3, 3.022620
4, -2.720646
5, -0.648314
6, -0.488243
7, -1.224682
8, 0.394455
9, 0.538083
10, 2.310988
11, 0.426408
12, 3.291660
13, -3.562754
14, 0.372343
15, -1.816606
1, 0.488175
2, -1.527825
3, 3.024079
4, -2.720686
5, -0.652871
6, -0.485437
7, -1.224694
8, 0.393088
9, 0.538925
10, 2.310964
11, 0.423581
12, 3.293401
13, -3.562790
14, 0.368298
15, -1.814115
1, 0.490123
2, -1.527509
3, 3.024079
4, -2.720686
5, -0.652871
6, -0.485437
7, -1.222489
8, 0.393446
9, 0.538925
10, 2.313120
11, 0.423931
12, 3.293401
13, -3.562785
14, 0.368299
15, -1.814115
1, 0.490124
2, -1.525129
3, 3.022822
4, -2.720683
5, -0.637923
6, -0.493328
7, -1.222489
8, 0.393448
9, 0.538924
10, 2.313120
11, 0.425402
12, 3.292624
13, -3.562782
14, 0.383168
15, -1.821965
1, 0.490103
2, -1.531868
3, 3.028711
4, -2.720727
5, -0.651918
6, -0.481099
7, -1.222496
8, 0.391420
9, 0.540696
10, 2.313100
11, 0.418789
12, 3.298403
13, -3.562823
14, 0.370198
15, -1.810632
1, 0.492979
2, -1.533280
3, 3.028711
4, -2.720723
5, -0.651920
6, -0.481099
7, -1.219088
8, 0.389746
9, 0.540696
10, 2.316316
11, 0.417210
12, 3.298403
13, -3.562809
14, 0.370191
15, -1.810632
1, 0.492979
2, -1.532518
3, 3.028191
4, -2.720721
5, -0.644050
6, -0.486459
7, -1.219088
8, 0.389746
9, 0.540696
10, 2.316317
11, 0.418256
12, 3.297690
13, -3.562806
14, 0.378058
15, -1.815989
1, 0.492881
2, -1.531675
3, 3.028411
4, -2.720847
5, -0.642956
6, -0.486174
7, -1.219173
8, 0.390473
9, 0.540886
10, 2.316213
11, 0.419153
12, 3.297923
13, -3.562926
14, 0.379088
15, -1.815720
1, 0.494824
2, -1.528289
3, 3.028411
4, -2.720847
5, -0.642956
6, -0.486174
7, -1.217048
8, 0.394178
9, 0.540885
10, 2.318244
11, 0.422694
12, 3.297923
13, -3.562925
14, 0.379090
15, -1.815720
1, 0.494824
2, -1.527718
3, 3.028092
4, -2.720846
5, -0.637901
6, -0.488995
7, -1.217048
8, 0.394178
9, 0.540885
10, 2.318244
11, 0.422832
12, 3.297846
13, -3.562923
14, 0.384138
15, -1.818537
1, 0.494806
2, -1.528975
3, 3.028398
4, -2.720873
5, -0.639818
6, -0.488529
7, -1.217065
8, 0.393002
9, 0.541171
10, 2.318220
11, 0.421167
12, 3.298251
13, -3.562950
14, 0.382231
15, -1.818074
1, 0.499639
2, -1.526877
3, 3.028397
4, -2.720871
5, -0.639817
6, -0.488529
7, -1.211577
8, 0.395384
9, 0.541170
10, 2.322934
11, 0.423213
12, 3.298250
13, -3.562945
14, 0.382233
15, -1.818074
1, 0.499639
2, -1.525976
3, 3.027926
4, -2.720870
5, -0.632754
6, -0.492218
7, -1.211577
8, 0.395384
9, 0.541170
10, 2.322934
11, 0.423542
12, 3.298078
13, -3.562943
14, 0.389284
15, -1.821756
1, 0.499605
2, -1.529562
3, 3.030447
4, -2.720932
5, -0.639318
6, -0.487604
7, -1.211593
8, 0.393690
9, 0.542361
10, 2.322899
11, 0.419849
12, 3.300674
13, -3.562999
14, 0.383333
15, -1.817574
1, 0.504988
2, -1.528526
3, 3.030446
4, -2.720927
5, -0.639317
6, -0.487604
7, -1.205338
8, 0.394894
9, 0.542360
10, 2.328154
11, 0.420860
12, 3.300673
13, -3.562986
14, 0.383336
15, -1.817574
1, 0.504988
2, -1.527315
3, 3.029781
4, -2.720925
5, -0.630233
6, -0.492593
7, -1.205338
8, 0.394895
9, 0.542360
10, 2.328154
11, 0.421595
12, 3.300270
13, -3.562984
14, 0.392397
15, -1.822550
1, 0.504944
2, -1.529791
3, 3.031217
4, -2.720996
5, -0.634192
6, -0.490297
7, -1.205364
8, 0.393446
9, 0.543200
10, 2.328108
11, 0.418988
12, 3.301782
13, -3.563053
14, 0.388557
15, -1.820323
1, 0.507698
2, -1.529999
3, 3.031216
4, -2.720993
5, -0.634193
6, -0.490297
7, -1.202147
8, 0.393203
9, 0.543200
10, 2.331044
11, 0.418766
12, 3.301782
13, -3.563038
14, 0.388556
15, -1.820323
1, 0.507698
2, -1.529752
3, 3.030947
4, -2.720991
5, -0.631411
6, -0.493330
7, -1.202147
8, 0.393203
9, 0.543200
10, 2.331044
11, 0.419015
12, 3.301510
13, -3.563036
14, 0.391336
15, -1.823355
1, 0.486997
2, -1.527852
3, 3.031002
4, -2.728579
5, -0.630715
6, -0.493310
7, -1.234275
8, 0.396152
9, 0.543284
10, 2.306356
11, 0.421281
12, 3.301575
13, -3.572050
14, 0.392164
15, -1.823331
1, 0.490372
2, -1.526516
3, 3.031002
4, -2.728578
5, -0.630714
6, -0.493310
7, -1.230467
8, 0.397660
9, 0.543284
10, 2.309872
11, 0.422674
12, 3.301574
13, -3.572043
14, 0.392166
15, -1.823331
1, 0.490372
2, -1.525326
3, 3.030061
4, -2.728574
5, -0.620322
6, -0.501527
7, -1.230467
8, 0.397661
9, 0.543283
10, 2.309872
11, 0.424668
12, 3.299997
13, -3.572040
14, 0.402547
15, -1.831539
1, 0.470098
2, -1.519456
3, 3.030182
4, -2.733380
5, -0.618931
6, -0.501498
7, -1.258007
8, 0.405635
9, 0.543447
10, 2.293235
11, 0.429486
12, 3.300096
13, -3.578934
14, 0.404543
15, -1.831498
1, 0.476853
2, -1.518058
3, 3.030181
4, -2.733378
5, -0.618931
6, -0.501498
7, -1.250468
8, 0.407195
9, 0.543446
10, 2.299757
11, 0.430835
12, 3.300096
13, -3.578920
14, 0.404546
15, -1.831498
1, 0.476853
2, -1.518057
3, 3.029958
4, -2.733376
5, -0.618923
6, -0.504444
7, -1.250468
8, 0.407195
9, 0.543446
10, 2.299757
11, 0.430836
12, 3.299724
13, -3.578918
14, 0.404554
15, -1.834442
1, 0.474374
2, -1.516352
3, 3.030081
4, -2.734968
5, -0.617828
6, -0.504365
7, -1.253628
8, 0.409368
9, 0.543603
10, 2.297328
11, 0.432507
12, 3.299844
13, -3.580550
14, 0.405676
15, -1.834361
1, 0.478885
2, -1.517233
3, 3.030081
4, -2.734965
5, -0.617829
6, -0.504365
7, -1.248520
8, 0.408371
9, 0.543602
10, 2.302016
11, 0.431591
12, 3.299844
13, -3.580534
14, 0.405673
15, -1.834361
1, 0.478885
2, -1.517135
3, 3.029857
4, -2.734964
5, -0.616898
6, -0.506484
7, -1.248520
8, 0.408371
9, 0.543602
10, 2.302016
11, 0.431624
12, 3.299770
13, -3.580532
14, 0.406603
15, -1.836478
1, 0.478418
2, -1.517302
3, 3.030180
4, -2.735336
5, -0.617031
6, -0.506227
7, -1.248951
8, 0.408216
9, 0.543900
10, 2.301598
11, 0.431473
12, 3.300059
13, -3.580993
14, 0.406437
15, -1.836159
1, 0.488448
2, -1.514628
3, 3.030179
4, -2.735334
5, -0.617031
6, -0.506227
7, -1.237815
8, 0.411185
9, 0.543899
10, 2.310361
11, 0.433810
12, 3.300057
13, -3.580983
14, 0.406440
15, -1.836159
1, 0.488448
2, -1.514733
3, 3.030027
4, -2.735333
5, -0.618205
